,PlayerName,PlayerHeight,PlayerWeight,PotentialRating,BestPositions,BestOverallRating,PlayerValue,Wage,Nationality,Crossing,FinishingAccuracy,HeadingAccuracy,ShortPassing,Volleys,DefensiveAwareness,StandingTackle,SlidingTackle,Diving,Handling,Kicking,GkPositioning,Reflexes,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,JumpingPower,Stamina,Strength,LongShots,PreferredFoot,WeakFoot,SkillMoves,InternationalReputations,WorkRate,BodyType,Dribbling,Curve,FreekickAccuracy,LongPassing,BallControl,Age
14076,Matthew Anthony Briggs,183,76,61,LB,61,300000,2000,Guyana,62,43,54,59,20,53,56,53,8,10,13,14,12,59,55,55,52,43,60,78,76,59,54,59,53,70,65,71,40,Left,3,2,1,High/ Medium,Normal (170-185),58,55,30,57,59,31
14077,Alexander Ruud Tveter,190,86,61,ST,61,325000,1000,Norway,62,62,59,59,63,24,30,25,11,15,14,11,10,61,37,52,61,55,65,44,46,53,55,59,78,75,54,80,65,Left,2,3,1,Medium/ Medium,Normal (185+),58,44,64,54,63,31
14078,Bradley Barry,183,76,65,RWB,61,425000,2000,England,58,25,52,52,44,56,57,58,6,11,7,9,10,70,56,56,44,43,54,76,73,72,54,70,40,66,74,67,40,Right,2,3,1,High/ Medium,Lean (170-185),55,38,54,47,54,27
14079,Kianz González-Froese,172,71,66,CAM,64,500000,1000,Canada,53,56,50,68,44,53,59,54,15,10,8,12,13,64,54,59,57,43,46,67,64,75,60,80,62,64,62,60,55,Right,2,3,1,High/ Medium,Normal (170-185),63,59,35,56,65,26
14080,Túlio Sebastião Carvalhal Neves,188,80,61,CB,61,325000,2000,Brazil,44,23,53,55,68,76,63,54,10,13,17,12,14,59,51,22,32,40,64,61,61,65,59,50,60,74,69,77,44,Right,3,2,1,Medium/ Medium,Normal (185+),22,34,51,42,44,22
14081,Mauricio Cortés Armero,173,66,70,LM,62,725000,700,Colombia,49,57,44,61,39,26,34,39,9,12,9,10,12,55,42,58,53,36,53,76,78,70,56,70,61,64,57,61,47,Left,3,2,1,Medium/ Medium,Lean (170-185),63,35,35,56,59,25
14082,Ștefan Târnovanu,197,87,75,GK,61,700000,1000,Romania,13,15,12,16,17,18,11,10,61,58,63,62,59,16,11,19,55,13,41,29,35,38,57,31,47,37,29,55,18,Right,2,1,1,Medium/ Medium,Normal (185+),18,11,12,29,16,22
14083,Hallam Hope,179,76,62,ST,62,400000,2000,Barbados,56,62,52,55,50,14,22,25,10,12,7,10,9,44,19,63,47,62,58,72,74,61,58,75,62,48,68,61,56,Right,2,2,1,Medium/ Low,Normal (170-185),60,54,60,37,59,28
14084,Léo Louis Seydoux,174,68,71,LB,61,700000,3000,Switzerland,58,32,51,51,30,55,62,60,10,15,13,7,12,55,52,48,33,37,47,76,71,78,59,75,31,58,68,51,30,Right,4,2,1,High/ Medium,Normal (170-185),56,34,28,45,51,24
14085,Atakan Gündüz,189,84,79,CB,63,800000,2000,Turkey,35,26,65,50,34,58,66,64,12,12,11,11,12,45,63,25,30,41,54,58,50,47,62,47,43,74,49,73,25,Right,3,2,1,Medium/ High,Normal (185+),31,33,29,39,40,21
14086,Andrés Felipe Balanta Cifuentes,178,72,76,CDM,63,750000,500,Colombia,45,38,54,64,33,65,63,61,11,10,7,12,10,65,62,38,39,42,49,65,59,59,59,70,54,61,71,59,44,Right,3,2,1,Medium/ High,Normal (170-185),49,41,39,49,57,22
14087,Márton Dárdai,188,77,76,CB,63,725000,2000,Germany,35,25,65,65,35,55,66,63,15,11,11,8,14,57,62,31,33,48,45,68,66,50,47,59,52,72,65,65,22,Left,4,2,1,Medium/ Medium,Normal (185+),47,27,31,38,39,20
14088,Benjamín José Gazzolo Freire,182,77,69,CB,63,700000,1000,Chile,25,21,65,59,23,59,63,63,8,13,11,14,12,57,58,21,32,30,42,59,63,43,60,65,35,73,60,61,15,Right,2,2,1,High/ Low,Normal (170-185),27,24,20,49,59,25
14089,Macaulay Gillesphey,180,70,68,CB,63,600000,900,England,56,28,58,58,34,50,66,65,15,9,8,10,11,60,57,29,38,51,50,52,54,49,53,69,46,78,67,75,29,Left,3,2,1,Medium/ High,Lean (170-185),43,29,37,49,53,27
14090,Richard Ernesto Fernández Rodríguez,187,74,67,LB,61,475000,500,Uruguay,44,30,54,55,24,59,65,62,12,13,9,11,7,51,60,40,34,30,41,73,57,61,49,56,23,61,72,60,24,Right,2,2,1,Medium/ Medium,Normal (185+),48,39,25,42,60,26
14091,Aldo Agustín Maíz Gill,172,66,76,CM,63,775000,2000,Paraguay,51,45,59,69,45,51,63,65,12,15,12,15,6,71,51,37,63,53,53,73,71,75,59,81,63,73,59,49,47,Right,3,2,1,Medium/ Medium,Lean (170-185),63,49,45,65,63,22
14092,Geir André Herrem,188,82,61,ST,61,275000,900,Norway,48,64,59,53,66,31,19,15,15,14,7,11,15,65,38,62,34,55,51,62,70,54,59,50,68,66,72,74,52,Right,3,2,1,High/ Medium,Normal (185+),52,47,43,33,55,34
14093,Nathan Tella,171,70,74,RM,62,800000,7000,England,54,54,44,55,49,30,34,27,9,6,8,12,6,50,25,60,58,41,54,83,76,84,56,73,56,51,51,49,52,Right,2,3,1,High/ Low,Lean (170-185),64,55,37,39,59,23
14094,Benjamin Stokke,191,90,61,ST,61,325000,1000,Norway,38,60,65,57,53,41,27,32,15,11,11,14,14,71,28,63,56,63,59,51,51,43,57,57,69,74,68,82,59,Left,3,2,1,Medium/ Medium,Normal (185+),58,54,49,48,59,32
14095,Hussain Al Shuwaysh,185,77,61,CB,61,220000,3000,Saudi Arabia,48,18,60,55,28,58,60,57,13,7,11,14,6,64,56,28,34,33,50,40,34,58,55,50,34,79,73,82,24,Left,3,2,1,Medium/ Medium,Normal (185+),47,30,28,42,53,34
14096,Juan Pedro Jiménez Melero,184,77,68,CAM,63,650000,2000,Spain,65,51,48,67,47,58,56,46,7,10,11,6,11,63,52,61,66,61,60,56,52,63,45,59,63,52,50,66,49,Right,3,2,1,Medium/ Medium,Normal (170-185),63,56,54,70,65,26
14097,Caoimhin Kelleher,188,74,75,GK,61,700000,6000,Republic of Ireland,13,6,13,26,9,18,10,14,62,59,55,58,64,21,12,4,25,14,35,40,38,36,60,48,41,64,19,52,8,Right,2,1,1,Medium/ Medium,Lean (185+),10,12,11,29,14,24
14098,Julian Stöckner,189,83,61,CB,61,220000,500,Germany,20,21,61,42,20,60,64,58,11,6,6,5,6,68,53,20,26,39,54,60,61,46,58,48,54,71,60,84,23,Right,3,2,1,Low/ Medium,Normal (185+),32,27,28,35,42,33
14099,Abdullah Al Yousef,176,67,61,LB,61,275000,3000,Saudi Arabia,56,42,44,55,28,55,57,59,10,12,8,6,8,61,57,50,49,55,46,75,73,65,54,76,47,65,64,57,50,Left,3,2,1,Medium/ Medium,Lean (170-185),56,56,62,51,57,33
14100,Matthew Real,180,73,71,LB,61,675000,1000,United States,55,34,45,59,34,56,62,57,6,9,11,6,12,60,54,49,44,33,41,75,75,67,52,65,38,73,62,57,37,Left,3,2,1,High/ Medium,Normal (170-185),60,47,36,42,55,23
14101,Mohamed Youssouf,168,64,61,RM,61,250000,1000,Comoros,57,41,38,64,39,41,44,42,9,16,7,16,16,43,46,55,63,49,48,60,71,79,68,91,50,60,68,48,45,Left,2,2,1,Medium/ Medium,Normal (170-),63,59,65,52,57,34
14102,Anthony Koura,173,70,61,ST,61,350000,4000,Burkina Faso,56,65,56,54,60,14,16,15,10,6,15,15,7,46,14,58,36,53,57,75,80,73,56,85,58,52,58,68,56,Right,3,3,1,High/ Medium,Normal (170-185),58,57,41,49,59,29
14103,Tae-Hyeon Hwang,180,74,71,RB,61,700000,1000,Korea Republic,51,35,45,50,25,60,67,68,11,14,9,12,8,49,55,44,39,39,43,63,65,60,56,70,25,65,63,60,27,Right,3,2,1,Medium/ High,Normal (170-185),61,50,31,55,55,23
14104,Luděk Vejmola,187,78,67,GK,61,400000,600,Czech Republic,14,5,11,26,8,5,12,10,63,62,60,63,64,22,10,8,37,14,29,18,32,33,33,33,45,41,27,51,9,Right,2,1,1,Medium/ Medium,Normal (185+),12,12,13,27,10,28
14105,Nicolas Martin Hautorp Madsen,190,76,72,CM,62,675000,3000,Denmark,52,46,56,66,41,57,58,55,10,10,9,9,8,52,56,47,61,48,53,65,67,65,54,66,56,49,62,66,45,Right,3,2,1,Medium/ Medium,Normal (185+),64,50,46,62,62,22
14106,Azur Velagić,189,86,61,CB,61,275000,950,Germany,30,20,65,45,24,58,64,65,10,5,7,6,7,70,58,25,27,30,56,60,52,46,54,46,32,64,61,72,24,Right,3,2,1,Medium/ Medium,Normal (185+),38,24,22,40,45,31
14107,Lewis Montsma,191,84,72,CB,63,700000,2000,Netherlands,38,33,64,55,39,57,60,56,6,14,13,12,10,69,60,36,42,43,62,57,59,41,58,41,41,59,70,74,26,Right,3,2,1,Medium/ Medium,Lean (185+),54,33,35,52,57,24
14108,朱建荣,185,82,61,ST,61,325000,3000,China PR,46,58,73,53,58,27,30,31,12,13,10,10,11,53,30,59,55,53,52,66,66,64,60,73,65,72,65,81,53,Left,4,2,1,Medium/ Low,Normal (185+),54,55,33,55,51,31
14109,Benrandy Abdallah,176,62,72,RWB,62,700000,1000,France,64,24,35,61,27,53,60,63,7,15,14,7,13,55,53,44,44,32,47,74,77,80,49,77,53,43,55,57,26,Right,2,2,1,Medium/ Medium,Lean (170-185),56,53,42,52,59,23
14110,Ben Wilson,186,74,64,GK,61,325000,5000,England,18,19,15,25,14,18,14,17,63,59,60,57,63,19,19,17,19,32,33,40,40,32,57,57,45,53,22,56,16,Right,2,1,1,Medium/ Medium,Normal (185+),19,14,14,22,20,30
14111,Sven Lars Marten Mende,183,71,64,CDM,68,425000,800,Germany,51,39,58,69,47,60,69,68,7,11,15,12,11,62,67,42,55,38,59,64,65,63,67,63,54,65,69,68,50,Right,3,2,1,Medium/ Medium,Lean (170-185),52,39,37,68,60,28
14112,Kubilay Aktaş,182,75,66,CDM,64,425000,2000,Turkey,44,37,53,67,39,60,66,60,8,14,11,10,14,55,58,48,60,43,50,67,65,64,58,63,57,71,60,63,48,Right,3,2,1,Medium/ Medium,Lean (170-185),55,42,43,63,64,27
14113,Emmanuel Osadebe,188,71,66,RM,66,500000,3000,Republic of Ireland,55,52,49,62,48,52,53,44,11,7,13,12,6,69,53,56,61,46,58,84,86,79,54,90,59,80,92,76,54,Right,3,3,1,Medium/ Medium,Lean (185+),62,55,53,60,60,26
14114,Romal Palmer,181,70,70,CAM,63,725000,2000,England,40,50,40,66,45,48,48,43,8,13,11,5,8,41,49,51,63,46,54,67,59,62,62,69,54,59,59,64,43,Right,3,2,1,Medium/ Medium,Lean (170-185),63,50,35,64,66,24
14115,Jacob Greaves,185,70,72,CB,63,650000,800,England,35,25,56,57,24,61,62,60,11,9,13,11,8,62,59,39,35,34,56,63,65,55,57,53,41,72,67,72,31,Left,3,2,1,High/ Medium,Lean (185+),48,32,28,51,50,22
14116,Andreas Hansen,186,71,67,GK,61,425000,2000,Denmark,18,11,14,23,17,17,16,18,63,58,61,59,63,18,23,14,59,24,22,47,48,43,57,62,46,66,36,59,17,Right,3,1,1,Medium/ Medium,Lean (185+),14,18,20,19,24,27
14117,Matt Jay,169,64,67,CAM,63,525000,2000,England,45,59,48,59,45,27,28,22,11,9,7,16,11,45,25,59,57,58,56,77,77,90,53,91,58,72,71,47,56,Right,4,3,1,High/ Medium,Normal (170-),62,46,41,50,60,26
14118,Gonzalo Alejandro Crettaz,181,78,73,GK,61,700000,900,Argentina,11,7,12,27,8,10,11,15,64,65,68,56,59,23,12,8,37,16,28,34,25,32,48,35,51,43,24,58,6,Right,3,1,1,Medium/ Medium,Normal (170-185),6,12,14,23,9,22
14119,Patrick Hasenhüttl,190,85,68,ST,63,675000,1000,Austria,39,63,63,56,52,12,29,11,15,9,7,9,15,74,16,61,46,66,56,65,67,48,58,42,63,58,66,78,53,Right,3,2,1,Medium/ Medium,Stocky (185+),49,40,36,34,61,25
14120,Andy Pembélé,180,70,73,RW,61,775000,1000,France,49,55,48,55,49,24,27,24,15,11,10,6,9,46,22,58,54,53,56,78,76,75,55,68,57,44,54,56,46,Right,3,2,1,Medium/ Medium,Lean (170-185),65,55,47,44,63,22
14121,Lorenzo Carissoni,185,78,69,RB,61,700000,5000,Italy,62,30,52,39,35,54,63,64,9,11,8,12,11,62,58,57,42,46,43,63,64,53,61,47,55,55,65,45,28,Right,2,2,1,High/ High,Normal (185+),58,37,36,36,55,25
14122,Joss Labadie,188,89,61,CDM,64,325000,3000,England,58,51,55,63,48,63,60,56,12,12,7,9,8,85,58,53,59,49,58,65,65,60,60,36,66,50,81,83,55,Right,3,2,1,High/ High,Normal (185+),60,51,54,60,59,32
14123,Simon Rrumbullaku,172,71,61,LB,61,300000,1000,Albania,58,31,44,53,29,54,59,58,9,11,8,13,13,64,57,48,44,34,43,74,72,78,60,76,33,59,67,52,37,Left,3,2,1,High/ Medium,Normal (170-185),54,44,46,48,56,31
14124,Cian Harries,185,75,72,CB,63,675000,2000,Wales,52,17,60,58,42,60,62,59,7,14,13,12,15,50,62,23,51,41,64,53,59,52,61,55,38,74,63,70,29,Left,3,2,1,Medium/ High,Lean (185+),53,58,40,60,61,25
14125,Julio Gracia Gallardo,170,66,71,CM,63,725000,4000,Spain,38,54,47,66,43,58,60,53,13,7,14,8,12,52,56,51,59,37,42,55,58,58,63,69,53,62,60,56,59,Right,3,2,1,Medium/ Medium,Normal (170-),61,41,39,63,62,24
14126,Jayden Mitchell-Lawson,168,60,73,RM,62,800000,4000,England,56,55,35,57,43,42,34,39,10,14,7,8,13,45,30,58,54,51,62,73,72,75,54,90,56,59,54,32,53,Right,2,3,1,High/ Medium,Lean (170-),64,52,43,53,62,23
14127,Daniel Agyei,183,77,68,ST,63,675000,2000,England,39,58,59,57,49,29,23,25,11,9,15,10,6,60,25,61,54,59,65,73,73,64,56,60,62,70,59,75,51,Left,3,2,1,High/ Medium,Normal (170-185),60,55,33,41,60,25
14128,Hakeem Ademola Odoffin,191,81,70,RB,61,700000,1000,England,50,28,56,52,27,58,61,58,13,12,5,8,11,55,57,42,44,38,51,75,77,64,57,41,48,56,67,72,30,Right,2,2,1,Medium/ Medium,Normal (185+),55,36,27,47,53,24
14129,Kacper Michalski,187,77,73,RWB,61,750000,800,Poland,53,27,40,53,23,54,57,54,6,11,8,14,8,53,57,47,42,37,45,69,71,69,54,73,31,72,80,61,22,Right,3,2,1,Medium/ Medium,Normal (185+),58,50,29,49,58,22
14130,Serge-Philippe Raux-Yao,196,87,70,CB,63,700000,1000,France,25,28,64,48,26,51,64,59,12,7,7,7,8,63,57,26,36,39,44,58,59,45,48,34,43,77,61,90,29,Left,2,2,1,High/ Medium,Lean (185+),26,32,30,45,45,23
14131,Jayson Breitenbach,183,77,69,RB,61,700000,950,Germany,53,25,43,58,22,54,58,57,10,12,14,12,7,49,57,48,45,34,44,81,80,76,54,73,30,64,57,56,25,Right,3,2,1,High/ Medium,Normal (170-185),56,47,25,35,59,24
14132,王子豪,173,65,62,LM,61,400000,2000,China PR,53,41,39,58,45,48,27,22,11,14,14,11,11,65,24,59,57,55,65,70,72,75,75,83,46,45,62,42,33,Right,3,3,1,High/ Medium,Lean (170-185),65,45,40,44,56,28
14133,Andrei George Trușescu,180,71,73,LB,61,775000,1000,Romania,54,38,56,55,35,53,60,59,13,12,10,15,12,48,58,44,45,38,52,75,72,68,60,69,45,52,65,56,42,Left,3,2,1,Medium/ Medium,Normal (170-185),49,37,36,51,52,23
14134,Scott Bennett,178,81,61,CB,61,275000,2000,England,36,37,60,56,46,62,59,57,12,16,15,10,14,59,60,44,41,39,56,37,41,40,57,46,48,73,72,78,47,Right,3,2,1,Medium/ High,Stocky (170-185),51,33,30,55,57,32
14135,Erol Erdal Alkan,191,86,65,CB,63,400000,950,Turkey,20,19,62,42,27,63,63,60,9,12,8,13,12,68,53,28,30,35,52,52,55,40,54,40,32,68,59,81,23,Right,2,2,1,Medium/ Medium,Normal (185+),32,26,29,29,39,28
14136,Aaron Nassur Kamardin,183,77,74,CB,63,725000,2000,France,32,21,69,53,28,61,65,61,9,14,8,14,14,55,59,29,30,39,54,62,60,50,55,60,50,74,60,59,23,Right,3,2,1,Low/ Medium,Lean (170-185),33,30,29,44,51,20
14137,Amadou Zeund Georges Mvom Onana,192,76,78,CDM,62,800000,650,Belgium,41,38,58,64,40,58,63,58,7,12,12,9,10,65,52,51,54,40,52,65,69,60,55,66,54,60,65,70,39,Right,4,2,1,Medium/ Medium,Normal (185+),59,44,42,61,64,21
14138,汪晋贤,175,70,66,RM,62,500000,3000,China PR,55,49,42,56,38,56,51,47,13,6,15,11,9,64,54,61,62,40,53,74,74,76,62,78,54,74,68,62,42,Right,3,3,1,Low/ High,Lean (170-185),58,39,47,54,55,26
14139,Ismail El Harchi,190,79,68,ST,63,675000,1000,Morocco,36,65,77,55,57,36,39,25,12,8,9,9,11,62,30,61,55,61,56,59,55,55,56,66,58,62,58,65,53,Right,2,2,1,Medium/ Low,Lean (185+),57,37,33,45,58,23
14140,Abdel Hakim Abdallah,170,68,70,LB,61,700000,1000,Comoros,59,32,44,57,34,56,61,56,12,8,12,14,11,53,50,26,34,40,44,79,75,84,51,87,54,77,71,60,29,Left,3,2,1,Medium/ Medium,Stocky (170-),55,31,35,45,58,25
14141,Papis Malaly Dembélé,184,75,69,ST,63,725000,1000,France,45,60,64,48,49,17,15,15,15,9,9,13,12,41,18,57,46,64,59,76,77,57,58,66,60,74,60,61,59,Right,3,2,1,Medium/ Low,Normal (170-185),60,44,42,42,60,25
14142,Simon Amin,182,68,67,CM,63,525000,950,Syria,50,35,35,67,40,54,58,46,5,12,9,12,13,57,54,55,62,35,61,70,64,73,56,68,46,58,68,57,45,Right,3,2,1,Medium/ Medium,Normal (170-185),61,56,42,66,64,25
14143,Gary Woods,185,78,61,GK,61,220000,2000,England,21,12,11,22,11,16,11,11,64,59,60,55,64,24,23,16,34,20,43,52,49,64,57,64,45,70,43,60,12,Right,2,1,1,Medium/ Medium,Normal (185+),13,11,24,23,22,32
14144,Gabriele Zappa,183,75,76,RB,61,750000,3000,Italy,62,23,45,51,21,57,59,58,14,13,12,10,15,50,55,48,37,40,42,64,68,60,56,62,39,58,66,52,31,Right,2,2,1,Medium/ Medium,Lean (170-185),57,47,31,43,58,23
14145,Edson Armando Rivas Vielma,189,77,74,ST,63,775000,500,Venezuela,38,57,59,60,49,14,12,16,9,5,8,5,6,32,11,69,41,49,43,72,76,70,59,73,51,62,68,58,55,Right,2,3,1,Medium/ Medium,Normal (185+),59,35,36,49,65,21
14146,Javier Martínez Calvo,180,74,76,ST,63,800000,4000,Spain,39,61,58,55,51,21,21,19,13,10,11,5,10,51,24,59,49,59,64,69,69,64,60,69,62,69,68,59,54,Right,4,4,1,Medium/ Medium,Normal (170-185),67,40,49,41,63,23
14147,Lasse Jürgensen,192,82,69,CB,63,700000,500,Germany,20,18,65,54,20,60,61,56,9,12,13,5,13,58,58,28,48,39,46,55,64,53,56,44,37,70,60,78,23,Left,3,2,1,Low/ High,Normal (185+),47,29,21,48,53,24
14148,Roli Pereira de Sa,177,71,67,LM,65,525000,4000,France,59,55,59,64,58,43,58,54,8,16,14,8,15,62,58,58,62,55,56,76,73,74,52,70,59,50,58,58,48,Left,3,3,1,Medium/ Medium,Normal (170-185),64,47,55,62,65,26
14149,Joe Gelhardt,175,76,81,ST,63,900000,6000,England,44,64,54,59,55,28,17,16,6,13,6,10,12,42,16,62,51,57,55,70,65,68,57,69,64,53,58,53,59,Left,3,3,1,High/ Medium,Stocky (170-185),64,50,43,52,63,20
14150,Eduardo Dos Santos Haesler,196,90,69,GK,61,650000,2000,Germany,12,9,11,18,5,5,10,11,60,63,56,58,62,26,9,7,28,19,33,27,29,27,57,29,42,34,16,73,9,Right,2,1,1,Medium/ Medium,Normal (185+),6,14,14,15,18,23
14151,Uriel Juvé Balero,187,80,69,CB,63,675000,1000,Spain,37,21,64,65,32,57,66,52,12,6,5,7,5,61,59,32,36,44,55,61,60,49,56,52,49,65,59,65,26,Right,3,2,1,Medium/ Medium,Normal (185+),45,31,36,61,61,23
14152,Callum Guy,178,64,68,CM,63,650000,2000,England,50,49,51,65,42,59,59,55,11,11,9,6,7,53,57,56,59,46,56,69,64,71,62,74,50,61,73,57,53,Right,2,2,1,Medium/ Medium,Lean (170-185),59,50,42,56,63,26
14153,Aaron Salem Boupendza Pozzi,180,79,68,ST,63,675000,2000,Gabon,39,66,61,52,58,14,17,20,10,10,14,9,7,31,20,58,53,70,47,61,63,57,60,62,66,73,57,61,60,Right,3,2,1,Medium/ Medium,Normal (170-185),59,39,40,32,59,26
14154,João Pedro Loureiro da Costa,181,70,72,RB,61,675000,1000,Portugal,57,32,56,43,30,59,63,65,14,13,14,13,8,67,56,52,37,46,46,63,55,55,56,65,27,57,65,57,26,Right,3,2,1,Medium/ Medium,Normal (170-185),60,38,43,35,58,22
14155,Valdeci Moreira da Silva,178,75,64,ST,63,450000,500,Brazil,34,66,63,59,59,21,16,19,14,12,13,13,10,23,18,59,41,51,44,62,62,66,53,53,65,78,53,53,69,Right,3,2,1,High/ Medium,Normal (170-185),54,32,33,40,63,27
14156,Admir Bajrovic,179,74,66,CAM,63,500000,2000,Sweden,48,64,58,55,50,31,21,14,13,12,15,10,7,29,18,62,56,64,47,80,82,76,59,65,56,65,56,49,57,Right,2,2,1,Medium/ Medium,Normal (170-185),61,62,66,39,63,27
14157,Alan Virginius,181,62,80,RW,61,825000,500,France,50,59,50,50,39,25,25,20,13,10,14,14,8,30,22,59,54,54,50,84,84,80,55,65,55,57,49,37,48,Right,3,2,1,High/ Medium,Lean (170-185),62,44,28,38,61,19
14158,이창용 李长勇,180,76,61,CB,61,275000,1000,Korea Republic,39,28,61,61,24,52,64,60,11,10,12,12,8,70,59,31,55,34,45,62,57,60,63,68,31,80,73,61,48,Right,3,2,1,Low/ High,Normal (170-185),54,28,21,58,55,32
14159,Christopher Stokes,185,83,61,CB,61,275000,3000,England,56,22,63,57,30,60,61,60,10,14,13,15,9,63,59,44,51,36,59,44,54,58,61,49,56,62,59,72,48,Left,3,2,1,Low/ Medium,Stocky (185+),53,42,38,50,56,31
14160,Lukas Erhan Eberhard Gottwalt,192,90,69,CB,63,700000,850,Germany,36,33,64,48,30,57,62,55,8,8,11,7,10,63,58,30,31,35,42,56,62,48,54,42,46,58,54,83,26,Right,3,2,1,Medium/ Medium,Normal (185+),36,27,28,40,44,25
14161,Alfie John McCalmont,173,75,76,CAM,62,750000,9000,Northern Ireland,44,54,49,67,44,53,58,55,7,12,6,13,6,58,57,42,56,50,67,68,65,74,60,76,51,58,62,58,38,Right,3,2,1,Medium/ Medium,Normal (170-185),63,52,48,60,66,22
14162,Camilo Reijers de Oliveira,178,72,75,CAM,63,800000,7000,Brazil,53,45,53,69,45,55,59,65,15,12,10,10,6,71,44,54,57,51,58,68,67,59,58,73,63,58,53,67,55,Right,2,3,1,Medium/ High,Normal (170-185),66,52,41,66,66,23
14163,Deniz Doğan Mehmet,192,80,64,GK,61,325000,1000,Turkey,11,8,11,27,5,16,10,13,63,61,60,59,61,24,14,5,37,14,31,27,18,30,49,26,45,30,24,61,9,Right,3,1,1,Medium/ Medium,Normal (185+),10,10,13,28,18,30
14164,Noel Knothe,187,81,73,CB,63,750000,2000,Germany,29,30,60,54,34,63,64,62,6,13,8,13,11,56,58,29,35,44,52,55,55,53,57,58,49,65,55,69,22,Right,3,2,1,Medium/ Medium,Lean (185+),34,28,32,41,44,23
14165,Mauricio Pineda,185,79,70,CB,63,700000,1000,United States,25,15,54,59,28,65,64,59,13,9,6,9,13,57,64,30,30,35,53,57,55,40,52,56,33,70,60,66,20,Right,3,2,1,Medium/ Medium,Lean (185+),40,20,21,41,60,25
14166,Josh Parker,180,76,61,RW,62,325000,3000,Antigua & Barbuda,58,58,62,57,43,25,29,28,10,12,8,8,9,44,37,62,58,42,67,85,86,69,59,71,54,80,70,68,51,Right,3,3,1,Medium/ Medium,Normal (170-185),59,48,46,49,60,32
14167,Michael Neill,176,72,64,LB,61,400000,850,Australia,49,49,39,58,48,54,61,60,16,7,13,13,7,54,55,56,51,39,45,80,79,81,56,73,56,65,70,60,49,Left,3,2,1,High/ Medium,Normal (170-185),56,44,36,48,49,28
14168,Karol Niemczycki,189,84,74,GK,61,700000,900,Poland,14,5,10,19,5,11,11,12,61,59,56,60,63,19,6,5,42,13,38,28,23,30,52,47,42,60,17,55,7,Right,3,1,1,Medium/ Medium,Lean (185+),10,11,13,18,11,23
14169,Pedro Alves Correia,190,84,75,ST,63,800000,1000,Portugal,38,64,63,54,63,30,15,12,10,14,10,6,7,48,22,64,44,65,51,42,48,53,57,43,69,40,51,82,58,Right,3,2,1,Medium/ Medium,Normal (185+),52,57,44,43,56,23
14170,Paul Grauschopf,184,74,72,CB,62,700000,950,Germany,52,20,59,57,32,58,64,63,6,11,13,10,5,51,54,25,32,38,49,59,64,63,52,63,41,65,64,67,26,Left,3,2,1,Medium/ Medium,Normal (170-185),38,30,34,41,61,24
14171,Bryan Jesús Figueroa De La Hoz,181,72,75,RM,62,800000,900,Chile,62,44,39,62,39,37,59,58,11,6,7,9,5,40,22,62,65,49,49,73,69,73,43,68,49,56,75,59,57,Right,4,2,1,Medium/ Medium,Lean (170-185),58,48,51,54,60,23
14172,Renzo López Patrón,191,83,63,ST,63,400000,1000,Uruguay,27,65,65,63,43,18,22,23,14,8,9,13,7,50,20,61,49,62,60,45,48,45,54,33,60,69,61,90,47,Right,2,2,1,Medium/ Low,Normal (185+),61,34,27,56,62,28
14173,Christian Gauseth,189,87,61,CM,61,100000,600,Norway,44,63,61,64,43,35,56,54,7,6,16,9,16,86,55,67,60,68,65,28,31,34,67,44,64,81,55,83,36,Right,3,2,1,Medium/ Medium,Normal (185+),56,47,42,60,69,38
14174,Isaac Nuhu,165,55,77,CAM,62,825000,950,Ghana,46,50,47,57,44,33,28,42,13,13,5,6,6,38,21,50,58,45,54,87,73,91,55,90,54,67,35,27,39,Right,3,3,1,Medium/ Medium,Normal (170-),70,46,44,52,64,20
14175,Daan Huisman,178,66,77,CAM,63,825000,500,Netherlands,51,60,47,62,57,64,47,50,9,5,7,11,8,57,50,69,65,42,62,57,63,55,53,51,58,51,64,54,55,Right,3,2,1,High/ Medium,Lean (170-185),58,58,48,62,65,20
14176,Orhan Ademi,189,85,61,ST,61,325000,800,Switzerland,40,58,61,57,53,28,20,26,11,15,10,16,6,64,23,58,50,55,55,62,65,55,60,51,65,65,63,85,53,Right,3,2,1,Medium/ Low,Normal (185+),58,47,46,41,63,31
14177,이승모 Seung Mo Lee,185,70,70,CM,63,700000,1000,Korea Republic,41,30,59,64,36,51,59,54,9,14,10,13,11,58,58,57,61,38,62,68,68,64,62,58,61,59,63,72,63,Right,3,2,1,Medium/ Medium,Normal (185+),57,40,40,63,60,24
14178,Abdulelah Al Amri,185,74,71,CB,63,675000,5000,Saudi Arabia,33,20,63,54,21,62,64,62,11,8,13,9,12,47,61,29,38,45,45,53,56,55,57,52,40,68,49,72,22,Right,3,2,1,Medium/ Medium,Lean (185+),33,26,32,48,40,25
14179,Benas Šatkus,192,83,71,CB,63,650000,1000,Lithuania,42,34,58,60,29,60,57,55,11,9,5,8,10,61,60,44,53,51,52,73,65,67,57,48,46,76,66,77,30,Right,5,2,1,Medium/ High,Lean (185+),48,33,31,57,59,21
14180,Wyatt Omsberg,193,82,68,CB,63,600000,1000,United States,28,20,66,53,23,60,64,57,7,8,10,9,14,70,57,24,27,40,44,47,52,35,55,39,32,74,61,72,19,Right,2,2,1,Low/ Medium,Lean (185+),28,30,24,49,37,27
